TransactionLineItemID,TransactionID,TransactionDate,TransactionTime,StoreID,StoreName,StoreLocation,StoreRegion,Latitude,Longitude,StoreType,EmployeeID,EmployeeFirstName,EmployeeLastName,ShiftType,CustomerID,CustomerFirstName,CustomerLastName,CustomerEmail,CustomerSinceDate,CustomerGender,CustomerAge,LoyaltyMemberID,LoyaltyStatus,PointsEarned,PointsBalance,IsRewardRedeemed,RewardType,ProductID,ProductName,ProductCategory,ProductSubCategory,OrderType,PaymentMethod,UnitPrice,Quantity,TotalLineItemPrice,DayOfWeek,Daypart
273,100072,15-05-2025,21:55:00,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP020,Derek,Gutierrez,Evening,CUS175,Katherine,Cruz,duffymichael@example.net,29-03-2023,F,62,NULL,Non-Member,0,0,FALSE,NULL,P008,Green Tea Latte,Hot Beverages,Tea,Drive-Thru,Cash,4.25,2,8.5,Thursday,Evening
274,100072,15-05-2025,21:55:00,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP020,Derek,Gutierrez,Morning,CUS175,Katherine,Cruz,duffymichael@example.net,29-03-2023,F,62,NULL,Non-Member,0,0,FALSE,NULL,P005,Cold Brew,Cold Beverages,Cold Brew,Drive-Thru,Cash,4,2,8,Thursday,Evening
275,100072,15-05-2025,21:55:00,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP020,Derek,Gutierrez,Afternoon,CUS175,Katherine,Cruz,duffymichael@example.net,29-03-2023,F,62,NULL,Non-Member,0,0,FALSE,NULL,P005,Cold Brew,Cold Beverages,Cold Brew,Drive-Thru,Cash,4,1,4,Thursday,Evening
276,100072,15-05-2025,21:55:00,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP020,Derek,Gutierrez,Evening,CUS175,Katherine,Cruz,duffymichael@example.net,29-03-2023,F,62,NULL,Non-Member,0,0,FALSE,NULL,P002,Cappuccino,Hot Beverages,Espresso,Drive-Thru,Cash,4.25,2,8.5,Thursday,Evening
277,100072,15-05-2025,21:55:00,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP020,Derek,Gutierrez,Morning,CUS175,Katherine,Cruz,duffymichael@example.net,29-03-2023,F,62,LM175,Bronze,3,1163,FALSE,NULL,P010,Chocolate Croissant,Food,Pastry,Drive-Thru,Cash,3.5,1,3.5,Thursday,Evening
278,100072,15-05-2025,21:55:00,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP020,Derek,Gutierrez,Morning,CUS175,Katherine,Cruz,duffymichael@example.net,29-03-2023,F,62,LM175,Silver,6,455,FALSE,NULL,P002,Cappuccino,Hot Beverages,Espresso,Drive-Thru,Cash,4.25,1,4.25,Thursday,Evening
279,100072,15-05-2025,21:55:00,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP020,Derek,Gutierrez,Morning,CUS175,Katherine,Cruz,duffymichael@example.net,29-03-2023,F,62,LM175,Silver,12,474,FALSE,NULL,P005,Cold Brew,Cold Beverages,Cold Brew,Drive-Thru,Cash,4,2,8,Thursday,Evening
280,100072,15-05-2025,21:55:00,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP020,Derek,Gutierrez,Evening,CUS175,Katherine,Cruz,duffymichael@example.net,29-03-2023,F,62,LM175,Bronze,7,1777,FALSE,NULL,P004,Iced Coffee,Cold Beverages,Iced Coffee,Drive-Thru,Cash,3.75,2,7.5,Thursday,Evening
281,100072,15-05-2025,21:55:00,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP020,Derek,Gutierrez,Evening,CUS175,Katherine,Cruz,duffymichael@example.net,29-03-2023,F,62,LM175,Gold,8,945,FALSE,NULL,P005,Cold Brew,Cold Beverages,Cold Brew,Drive-Thru,Cash,4,1,4,Thursday,Evening
282,100072,15-05-2025,21:55:00,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP020,Derek,Gutierrez,Evening,CUS175,Katherine,Cruz,duffymichael@example.net,29-03-2023,F,62,LM175,Bronze,4,1218,FALSE,NULL,P007,Caffe Mocha,Hot Beverages,Espresso,Drive-Thru,Cash,4.75,1,4.75,Thursday,Evening
283,100072,15-05-2025,21:55:00,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP020,Derek,Gutierrez,Evening,CUS175,Katherine,Cruz,duffymichael@example.net,29-03-2023,F,62,LM175,Bronze,12,422,FALSE,NULL,P008,Green Tea Latte,Hot Beverages,Tea,Drive-Thru,Cash,4.25,3,12.75,Thursday,Evening
284,100073,10-02-2025,20:46:03,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP009,David,Hobbs,Afternoon,CUS153,Melody,Johnson,zdavis@example.com,17-04-2021,M,40,LM153,Silver,5,1031,FALSE,NULL,P004,Iced Coffee,Cold Beverages,Iced Coffee,Drive-Thru,Cash,3.75,1,3.75,Monday,Evening
285,100073,10-02-2025,20:46:03,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP009,David,Hobbs,Evening,CUS153,Melody,Johnson,zdavis@example.com,17-04-2021,M,40,LM153,Bronze,10,171,FALSE,NULL,P010,Chocolate Croissant,Food,Pastry,Drive-Thru,Cash,3.5,3,10.5,Monday,Evening
286,100073,10-02-2025,20:46:03,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP009,David,Hobbs,Evening,CUS153,Melody,Johnson,zdavis@example.com,17-04-2021,M,40,LM153,Silver,21,1379,FALSE,NULL,P007,Caffe Mocha,Hot Beverages,Espresso,Drive-Thru,Cash,4.75,3,14.25,Monday,Evening
287,100073,10-02-2025,20:46:03,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP009,David,Hobbs,Evening,CUS153,Melody,Johnson,zdavis@example.com,17-04-2021,M,40,LM153,Gold,16,910,FALSE,NULL,P012,Bagel,Food,Pastry,Drive-Thru,Cash,2.75,3,8.25,Monday,Evening
288,100073,10-02-2025,20:46:03,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP009,David,Hobbs,Afternoon,CUS153,Melody,Johnson,zdavis@example.com,17-04-2021,M,40,LM153,Silver,10,1506,FALSE,NULL,P001,Caffe Americano,Hot Beverages,Espresso,Drive-Thru,Cash,3.5,2,7,Monday,Evening
289,100074,06-12-2024,12:27:12,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP041,Jessica,Tyler,Morning,CUS026,Richard,Nguyen,pmorris@example.net,14-10-2022,F,68,LM026,Bronze,12,858,TRUE,50% Off,P002,Cappuccino,Hot Beverages,Espresso,Drive-Thru,Reward,4.25,3,12.75,Friday,Afternoon
290,100075,23-10-2025,19:46:03,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP035,Robin,Harrington,Evening,CUS175,Katherine,Cruz,duffymichael@example.net,29-03-2023,F,62,LM175,Silver,13,1660,FALSE,NULL,P009,Coffee Cake,Food,Pastry,Drive-Thru,Cash,3,3,9,Thursday,Evening
291,100075,23-10-2025,19:46:03,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP035,Robin,Harrington,Evening,CUS175,Katherine,Cruz,duffymichael@example.net,29-03-2023,F,62,LM175,Silver,9,1811,FALSE,NULL,P009,Coffee Cake,Food,Pastry,Drive-Thru,Cash,3,2,6,Thursday,Evening
292,100075,23-10-2025,19:46:03,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP035,Robin,Harrington,Afternoon,CUS175,Katherine,Cruz,duffymichael@example.net,29-03-2023,F,62,LM175,Bronze,15,327,FALSE,NULL,P006,Frappuccino,Cold Beverages,Blended,Drive-Thru,Cash,5.25,3,15.75,Thursday,Evening
293,100076,18-01-2025,22:39:11,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP048,Jeffery,Hernandez,Morning,CUS037,Alan,Faulkner,jennifergonzales@example.com,11-03-2023,F,61,LM037,Gold,24,1191,TRUE,50% Off,P005,Cold Brew,Cold Beverages,Cold Brew,Drive-Thru,Reward,4,3,12,Saturday,Evening
294,100076,18-01-2025,22:39:11,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP048,Jeffery,Hernandez,Afternoon,CUS037,Alan,Faulkner,jennifergonzales@example.com,11-03-2023,F,61,LM037,Silver,5,1377,TRUE,50% Off,P004,Iced Coffee,Cold Beverages,Iced Coffee,Drive-Thru,Reward,3.75,1,3.75,Saturday,Evening
295,100076,18-01-2025,22:39:11,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP048,Jeffery,Hernandez,Afternoon,CUS037,Alan,Faulkner,jennifergonzales@example.com,11-03-2023,F,61,LM037,Gold,9,1081,TRUE,50% Off,P003,Latte,Hot Beverages,Espresso,Drive-Thru,Reward,4.5,1,4.5,Saturday,Evening
296,100076,18-01-2025,22:39:11,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP048,Jeffery,Hernandez,Morning,CUS037,Alan,Faulkner,jennifergonzales@example.com,11-03-2023,F,61,LM037,Gold,11,681,TRUE,Free Beverage,P012,Bagel,Food,Pastry,Drive-Thru,Reward,2.75,2,5.5,Saturday,Evening
297,100076,18-01-2025,22:39:11,S001,Downtown Main,New York,Northeast,40.7589,-73.9851,Premium,EMP048,Jeffery,Hernandez,Afternoon,CUS037,Alan,Faulkner,jennifergonzales@example.com,11-03-2023,F,61,LM037,Gold,33,1947,TRUE,50% Off,P011,Breakfast Sandwich,Food,Sandwich,Drive-Thru,Reward,5.5,3,16.5,Saturday,Evening
298,100077,28-09-2025,09:06:13,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP013,Ashley,Benitez,Evening,CUS153,Melody,Johnson,zdavis@example.com,17-04-2021,M,40,LM153,Bronze,9,1501,FALSE,NULL,P003,Latte,Hot Beverages,Espresso,Mobile Order,Credit Card,4.5,2,9,Sunday,Morning
299,100077,28-09-2025,09:06:13,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP013,Ashley,Benitez,Morning,CUS153,Melody,Johnson,zdavis@example.com,17-04-2021,M,40,LM153,Gold,9,264,FALSE,NULL,P003,Latte,Hot Beverages,Espresso,Mobile Order,Credit Card,4.5,1,4.5,Sunday,Morning
300,100078,13-07-2025,05:00:59,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP047,Jennifer,Sanchez,Morning,CUS072,Lori,Williams,littlerebecca@example.net,20-02-2022,F,19,LM072,Gold,7,679,TRUE,Free Beverage,P010,Chocolate Croissant,Food,Pastry,Dine-In,Reward,3.5,1,3.5,Sunday,Morning
301,100078,13-07-2025,05:00:59,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP047,Jennifer,Sanchez,Afternoon,CUS072,Lori,Williams,littlerebecca@example.net,20-02-2022,F,19,LM072,Bronze,4,1579,TRUE,Free Beverage,P008,Green Tea Latte,Hot Beverages,Tea,Dine-In,Reward,4.25,1,4.25,Sunday,Morning
302,100078,13-07-2025,05:00:59,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP047,Jennifer,Sanchez,Evening,CUS072,Lori,Williams,littlerebecca@example.net,20-02-2022,F,19,LM072,Silver,5,1480,TRUE,Free Beverage,P001,Caffe Americano,Hot Beverages,Espresso,Dine-In,Reward,3.5,1,3.5,Sunday,Morning
303,100078,13-07-2025,05:00:59,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP047,Jennifer,Sanchez,Afternoon,CUS072,Lori,Williams,littlerebecca@example.net,20-02-2022,F,19,LM072,Bronze,9,831,TRUE,Free Pastry,P009,Coffee Cake,Food,Pastry,Dine-In,Reward,3,3,9,Sunday,Morning
304,100079,06-01-2025,15:48:42,S005,Beverly Hills,Los Angeles,West Coast,34.0736,-118.4004,Premium,EMP028,Lisa,Smith,Morning,CUS191,John,Gill,timothy49@example.org,03-07-2023,M,18,NULL,Non-Member,0,0,FALSE,NULL,P007,Caffe Mocha,Hot Beverages,Espresso,Mobile Order,Credit Card,4.75,2,9.5,Monday,Afternoon
305,100079,06-01-2025,15:48:42,S005,Beverly Hills,Los Angeles,West Coast,34.0736,-118.4004,Premium,EMP028,Lisa,Smith,Evening,CUS191,John,Gill,timothy49@example.org,03-07-2023,M,18,LM191,Silver,9,1707,FALSE,NULL,P009,Coffee Cake,Food,Pastry,Mobile Order,Credit Card,3,2,6,Monday,Afternoon
306,100079,06-01-2025,15:48:42,S005,Beverly Hills,Los Angeles,West Coast,34.0736,-118.4004,Premium,EMP028,Lisa,Smith,Afternoon,CUS191,John,Gill,timothy49@example.org,03-07-2023,M,18,NULL,Non-Member,0,0,FALSE,NULL,P011,Breakfast Sandwich,Food,Sandwich,Mobile Order,Credit Card,5.5,1,5.5,Monday,Afternoon
307,100080,29-07-2025,09:30:42,S004,SoHo District,New York,Northeast,40.7231,-74.0026,Premium,EMP038,James,Cannon,Evening,CUS018,Jessica,Murray,ronald47@example.com,05-07-2024,M,63,NULL,Non-Member,0,0,FALSE,NULL,P003,Latte,Hot Beverages,Espresso,Mobile Order,Cash,4.5,3,13.5,Tuesday,Morning
308,100081,25-08-2025,14:00:58,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP005,Cory,Rice,Evening,CUS173,Luis,Davis,donnaromero@example.com,25-04-2022,F,53,LM173,Gold,19,1433,FALSE,NULL,P007,Caffe Mocha,Hot Beverages,Espresso,Dine-In,Cash,4.75,2,9.5,Monday,Afternoon
309,100081,25-08-2025,14:00:58,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP005,Cory,Rice,Afternoon,CUS173,Luis,Davis,donnaromero@example.com,25-04-2022,F,53,LM173,Bronze,3,1215,FALSE,NULL,P009,Coffee Cake,Food,Pastry,Dine-In,Cash,3,1,3,Monday,Afternoon
310,100082,03-07-2025,21:27:44,S003,Central Park,New York,Northeast,40.7812,-73.9665,Cafe,EMP016,Denise,Johnston,Morning,CUS007,Heather,Casey,matthewparker@example.net,16-04-2021,F,58,LM007,Gold,7,1746,FALSE,NULL,P010,Chocolate Croissant,Food,Pastry,Dine-In,Mobile Payment,3.5,1,3.5,Thursday,Evening
311,100082,03-07-2025,21:27:44,S003,Central Park,New York,Northeast,40.7812,-73.9665,Cafe,EMP016,Denise,Johnston,Evening,CUS007,Heather,Casey,matthewparker@example.net,16-04-2021,F,58,LM007,Gold,31,192,FALSE,NULL,P006,Frappuccino,Cold Beverages,Blended,Dine-In,Mobile Payment,5.25,3,15.75,Thursday,Evening
312,100082,03-07-2025,21:27:44,S003,Central Park,New York,Northeast,40.7812,-73.9665,Cafe,EMP016,Denise,Johnston,Afternoon,CUS007,Heather,Casey,matthewparker@example.net,16-04-2021,F,58,LM007,Gold,8,1607,FALSE,NULL,P005,Cold Brew,Cold Beverages,Cold Brew,Dine-In,Mobile Payment,4,1,4,Thursday,Evening
313,100082,03-07-2025,21:27:44,S003,Central Park,New York,Northeast,40.7812,-73.9665,Cafe,EMP016,Denise,Johnston,Afternoon,CUS007,Heather,Casey,matthewparker@example.net,16-04-2021,F,58,LM007,Bronze,7,309,FALSE,NULL,P010,Chocolate Croissant,Food,Pastry,Dine-In,Mobile Payment,3.5,2,7,Thursday,Evening
314,100082,03-07-2025,21:27:44,S003,Central Park,New York,Northeast,40.7812,-73.9665,Cafe,EMP016,Denise,Johnston,Morning,CUS007,Heather,Casey,matthewparker@example.net,16-04-2021,F,58,LM007,Bronze,10,1413,FALSE,NULL,P001,Caffe Americano,Hot Beverages,Espresso,Dine-In,Mobile Payment,3.5,3,10.5,Thursday,Evening
315,100082,03-07-2025,21:27:44,S003,Central Park,New York,Northeast,40.7812,-73.9665,Cafe,EMP016,Denise,Johnston,Evening,CUS007,Heather,Casey,matthewparker@example.net,16-04-2021,F,58,LM007,Bronze,3,382,FALSE,NULL,P009,Coffee Cake,Food,Pastry,Dine-In,Mobile Payment,3,1,3,Thursday,Evening
316,100082,03-07-2025,21:27:44,S003,Central Park,New York,Northeast,40.7812,-73.9665,Cafe,EMP016,Denise,Johnston,Evening,CUS007,Heather,Casey,matthewparker@example.net,16-04-2021,F,58,NULL,Non-Member,0,0,FALSE,NULL,P010,Chocolate Croissant,Food,Pastry,Dine-In,Mobile Payment,3.5,2,7,Thursday,Evening
317,100082,03-07-2025,21:27:44,S003,Central Park,New York,Northeast,40.7812,-73.9665,Cafe,EMP016,Denise,Johnston,Afternoon,CUS007,Heather,Casey,matthewparker@example.net,16-04-2021,F,58,LM007,Silver,4,1680,FALSE,NULL,P009,Coffee Cake,Food,Pastry,Dine-In,Mobile Payment,3,1,3,Thursday,Evening
318,100082,03-07-2025,21:27:44,S003,Central Park,New York,Northeast,40.7812,-73.9665,Cafe,EMP016,Denise,Johnston,Evening,CUS007,Heather,Casey,matthewparker@example.net,16-04-2021,F,58,LM007,Silver,21,974,FALSE,NULL,P007,Caffe Mocha,Hot Beverages,Espresso,Dine-In,Mobile Payment,4.75,3,14.25,Thursday,Evening
319,100082,03-07-2025,21:27:44,S003,Central Park,New York,Northeast,40.7812,-73.9665,Cafe,EMP016,Denise,Johnston,Afternoon,CUS007,Heather,Casey,matthewparker@example.net,16-04-2021,F,58,LM007,Gold,11,1674,FALSE,NULL,P012,Bagel,Food,Pastry,Dine-In,Mobile Payment,2.75,2,5.5,Thursday,Evening
320,100082,03-07-2025,21:27:44,S003,Central Park,New York,Northeast,40.7812,-73.9665,Cafe,EMP016,Denise,Johnston,Afternoon,CUS007,Heather,Casey,matthewparker@example.net,16-04-2021,F,58,LM007,Bronze,4,1731,FALSE,NULL,P008,Green Tea Latte,Hot Beverages,Tea,Dine-In,Mobile Payment,4.25,1,4.25,Thursday,Evening
321,100082,03-07-2025,21:27:44,S003,Central Park,New York,Northeast,40.7812,-73.9665,Cafe,EMP016,Denise,Johnston,Evening,CUS007,Heather,Casey,matthewparker@example.net,16-04-2021,F,58,LM007,Gold,21,315,FALSE,NULL,P001,Caffe Americano,Hot Beverages,Espresso,Dine-In,Mobile Payment,3.5,3,10.5,Thursday,Evening
322,100082,03-07-2025,21:27:44,S003,Central Park,New York,Northeast,40.7812,-73.9665,Cafe,EMP016,Denise,Johnston,Evening,CUS007,Heather,Casey,matthewparker@example.net,16-04-2021,F,58,NULL,Non-Member,0,0,FALSE,NULL,P006,Frappuccino,Cold Beverages,Blended,Dine-In,Mobile Payment,5.25,2,10.5,Thursday,Evening
323,100082,03-07-2025,21:27:44,S003,Central Park,New York,Northeast,40.7812,-73.9665,Cafe,EMP016,Denise,Johnston,Evening,CUS007,Heather,Casey,matthewparker@example.net,16-04-2021,F,58,LM007,Silver,6,186,FALSE,NULL,P005,Cold Brew,Cold Beverages,Cold Brew,Dine-In,Mobile Payment,4,1,4,Thursday,Evening
324,100082,03-07-2025,21:27:44,S003,Central Park,New York,Northeast,40.7812,-73.9665,Cafe,EMP016,Denise,Johnston,Evening,CUS007,Heather,Casey,matthewparker@example.net,16-04-2021,F,58,NULL,Non-Member,0,0,FALSE,NULL,P010,Chocolate Croissant,Food,Pastry,Dine-In,Mobile Payment,3.5,1,3.5,Thursday,Evening
325,100083,19-12-2024,15:46:41,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP036,Andrea,Boyd,Morning,CUS146,Brent,Hall,ntownsend@example.net,16-02-2024,M,37,LM146,Bronze,7,994,FALSE,NULL,P004,Iced Coffee,Cold Beverages,Iced Coffee,Drive-Thru,Cash,3.75,2,7.5,Thursday,Afternoon
326,100083,19-12-2024,15:46:41,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP036,Andrea,Boyd,Afternoon,CUS146,Brent,Hall,ntownsend@example.net,16-02-2024,M,37,NULL,Non-Member,0,0,FALSE,NULL,P003,Latte,Hot Beverages,Espresso,Drive-Thru,Cash,4.5,2,9,Thursday,Afternoon
327,100083,19-12-2024,15:46:41,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP036,Andrea,Boyd,Evening,CUS146,Brent,Hall,ntownsend@example.net,16-02-2024,M,37,LM146,Silver,19,562,FALSE,NULL,P002,Cappuccino,Hot Beverages,Espresso,Drive-Thru,Cash,4.25,3,12.75,Thursday,Afternoon
328,100083,19-12-2024,15:46:41,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP036,Andrea,Boyd,Evening,CUS146,Brent,Hall,ntownsend@example.net,16-02-2024,M,37,LM146,Bronze,9,1005,FALSE,NULL,P009,Coffee Cake,Food,Pastry,Drive-Thru,Cash,3,3,9,Thursday,Afternoon
329,100083,19-12-2024,15:46:41,S010,Lincoln Park,Chicago,Midwest,41.9267,-87.6368,Cafe,EMP036,Andrea,Boyd,Evening,CUS146,Brent,Hall,ntownsend@example.net,16-02-2024,M,37,LM146,Gold,19,1463,FALSE,NULL,P007,Caffe Mocha,Hot Beverages,Espresso,Drive-Thru,Cash,4.75,2,9.5,Thursday,Afternoon
330,100084,10-08-2025,07:37:43,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP029,Sarah,Chandler,Morning,CUS072,Lori,Williams,littlerebecca@example.net,20-02-2022,F,19,LM072,Silver,15,978,FALSE,NULL,P006,Frappuccino,Cold Beverages,Blended,Take-Out,Cash,5.25,2,10.5,Sunday,Morning
331,100085,14-02-2025,11:57:09,S007,Santa Monica,Los Angeles,West Coast,34.0242,-118.4965,Cafe,EMP027,Rebecca,Contreras,Evening,CUS122,Patrick,Rice,patricia64@example.net,13-11-2021,F,56,LM122,Bronze,4,1089,FALSE,NULL,P007,Caffe Mocha,Hot Beverages,Espresso,Dine-In,Cash,4.75,1,4.75,Friday,Morning
332,100086,06-07-2025,05:36:28,S009,Magnificent Mile,Chicago,Midwest,41.8986,-87.6298,Drive-Thru,EMP020,Derek,Gutierrez,Afternoon,CUS028,Amber,Crawford,tapiaashley@example.org,15-05-2023,F,46,NULL,Non-Member,0,0,FALSE,NULL,P008,Green Tea Latte,Hot Beverages,Tea,Mobile Order,Mobile Payment,4.25,2,8.5,Sunday,Morning
333,100086,06-07-2025,05:36:28,S009,Magnificent Mile,Chicago,Midwest,41.8986,-87.6298,Drive-Thru,EMP020,Derek,Gutierrez,Evening,CUS028,Amber,Crawford,tapiaashley@example.org,15-05-2023,F,46,LM028,Silver,20,429,FALSE,NULL,P003,Latte,Hot Beverages,Espresso,Mobile Order,Mobile Payment,4.5,3,13.5,Sunday,Morning
334,100086,06-07-2025,05:36:28,S009,Magnificent Mile,Chicago,Midwest,41.8986,-87.6298,Drive-Thru,EMP020,Derek,Gutierrez,Afternoon,CUS028,Amber,Crawford,tapiaashley@example.org,15-05-2023,F,46,LM028,Silver,8,1118,FALSE,NULL,P012,Bagel,Food,Pastry,Mobile Order,Mobile Payment,2.75,2,5.5,Sunday,Morning
335,100087,09-02-2025,01:30:25,S006,Hollywood Blvd,Los Angeles,West Coast,34.1015,-118.3265,Drive-Thru,EMP034,Nicole,Knox,Afternoon,CUS127,Christine,Patrick,frank06@example.org,09-09-2024,F,59,NULL,Non-Member,0,0,FALSE,NULL,P011,Breakfast Sandwich,Food,Sandwich,Mobile Order,Mobile Payment,5.5,1,5.5,Sunday,Evening
336,100088,21-06-2025,10:29:01,S003,Central Park,New York,Northeast,40.7812,-73.9665,Cafe,EMP042,Tanya,Anderson,Afternoon,CUS116,James,Byrd,oscar78@example.net,16-09-2022,F,56,LM116,Gold,10,1636,FALSE,NULL,P006,Frappuccino,Cold Beverages,Blended,Drive-Thru,Credit Card,5.25,1,5.25,Saturday,Morning
337,100088,21-06-2025,10:29:01,S003,Central Park,New York,Northeast,40.7812,-73.9665,Cafe,EMP042,Tanya,Anderson,Morning,CUS116,James,Byrd,oscar78@example.net,16-09-2022,F,56,LM116,Silver,5,124,FALSE,NULL,P001,Caffe Americano,Hot Beverages,Espresso,Drive-Thru,Credit Card,3.5,1,3.5,Saturday,Morning
338,100089,09-06-2025,06:42:21,S009,Magnificent Mile,Chicago,Midwest,41.8986,-87.6298,Drive-Thru,EMP014,David,Parks,Morning,CUS027,Jeremy,Clark,wmcdaniel@example.net,25-07-2022,F,18,LM027,Silver,19,111,FALSE,NULL,P002,Cappuccino,Hot Beverages,Espresso,Mobile Order,Mobile Payment,4.25,3,12.75,Monday,Morning
339,100089,09-06-2025,06:42:21,S009,Magnificent Mile,Chicago,Midwest,41.8986,-87.6298,Drive-Thru,EMP014,David,Parks,Afternoon,CUS027,Jeremy,Clark,wmcdaniel@example.net,25-07-2022,F,18,NULL,Non-Member,0,0,FALSE,NULL,P001,Caffe Americano,Hot Beverages,Espresso,Mobile Order,Mobile Payment,3.5,2,7,Monday,Morning
340,100089,09-06-2025,06:42:21,S009,Magnificent Mile,Chicago,Midwest,41.8986,-87.6298,Drive-Thru,EMP014,David,Parks,Evening,CUS027,Jeremy,Clark,wmcdaniel@example.net,25-07-2022,F,18,NULL,Non-Member,0,0,FALSE,NULL,P012,Bagel,Food,Pastry,Mobile Order,Mobile Payment,2.75,2,5.5,Monday,Morning
341,100089,09-06-2025,06:42:21,S009,Magnificent Mile,Chicago,Midwest,41.8986,-87.6298,Drive-Thru,EMP014,David,Parks,Evening,CUS027,Jeremy,Clark,wmcdaniel@example.net,25-07-2022,F,18,LM027,Bronze,11,465,FALSE,NULL,P004,Iced Coffee,Cold Beverages,Iced Coffee,Mobile Order,Mobile Payment,3.75,3,11.25,Monday,Morning
342,100089,09-06-2025,06:42:21,S009,Magnificent Mile,Chicago,Midwest,41.8986,-87.6298,Drive-Thru,EMP014,David,Parks,Evening,CUS027,Jeremy,Clark,wmcdaniel@example.net,25-07-2022,F,18,LM027,Gold,28,1935,FALSE,NULL,P007,Caffe Mocha,Hot Beverages,Espresso,Mobile Order,Mobile Payment,4.75,3,14.25,Monday,Morning
343,100089,09-06-2025,06:42:21,S009,Magnificent Mile,Chicago,Midwest,41.8986,-87.6298,Drive-Thru,EMP014,David,Parks,Afternoon,CUS027,Jeremy,Clark,wmcdaniel@example.net,25-07-2022,F,18,LM027,Bronze,3,1990,FALSE,NULL,P009,Coffee Cake,Food,Pastry,Mobile Order,Mobile Payment,3,1,3,Monday,Morning
344,100090,11-08-2025,17:45:13,S004,SoHo District,New York,Northeast,40.7231,-74.0026,Premium,EMP040,Joshua,Russell,Morning,CUS157,Eric,Crane,shelbylang@example.com,06-08-2023,F,25,NULL,Non-Member,0,0,FALSE,NULL,P002,Cappuccino,Hot Beverages,Espresso,Take-Out,Credit Card,4.25,1,4.25,Monday,Evening
345,100090,11-08-2025,17:45:13,S004,SoHo District,New York,Northeast,40.7231,-74.0026,Premium,EMP040,Joshua,Russell,Morning,CUS157,Eric,Crane,shelbylang@example.com,06-08-2023,F,25,LM157,Bronze,7,231,FALSE,NULL,P001,Caffe Americano,Hot Beverages,Espresso,Take-Out,Credit Card,3.5,2,7,Monday,Evening
346,100090,11-08-2025,17:45:13,S004,SoHo District,New York,Northeast,40.7231,-74.0026,Premium,EMP040,Joshua,Russell,Evening,CUS157,Eric,Crane,shelbylang@example.com,06-08-2023,F,25,NULL,Non-Member,0,0,FALSE,NULL,P010,Chocolate Croissant,Food,Pastry,Take-Out,Credit Card,3.5,3,10.5,Monday,Evening
